Age,Items Purchased,Total Spent,Discount (%),Satisfaction Score,Warranty Extension,Gender,Region,Product Category,Payment Method,Revenue,Store Rating,Loyalty Score,Membership Status,Preferred Visit Time
18,13,613.51,5.0,3,1,Female,East,Accessories,Net Banking,2376.54,3,23,1.0,Evening
28,1,18.32,48.16802782,1,0,Female,East,Laptop,Credit Card,-19.59,3,7,0.0,Evening
45,5,170.22,32.97779497,1,0,Male,East,Television,Net Banking,190.55,4,7,0.0,Evening
42,13,531.93,5.0,4,0,Male,South,Television,UPI,2616.96,3,26,0.0,Evening
67,13,539.4,5.0,3,0,Female,North,Television,UPI,1651.13,4,23,0.0,Afternoon
40,7,253.65,24.63545305,2,0,Female,North,Television,Net Banking,583.94,4,16,0.0,Afternoon
48,8,166.7,33.32995461,1,0,Male,East,Television,Credit Card,265.01,3,4,0.0,Evening
47,10,429.1,7.090280612,4,0,Female,West,Mobile,Net Banking,1881.86,3,29,0.0,Afternoon
59,1,40.2,45.97961033,1,0,Female,North,Accessories,Net Banking,113.0,4,5,0.0,Evening
52,7,126.1,37.3896736,1,1,Male,North,Laptop,Debit Card,219.97,4,6,1.0,Afternoon
24,13,406.03,9.396652977,5,0,Male,East,Laptop,Cash,1859.23,3,28,0.0,Morning
33,5,105.45,39.45539551,1,0,Male,South,Television,Credit Card,7.73,3,1,0.0,Afternoon
43,10,268.12,23.1883034,1,0,Female,East,Television,Cash,245.86,3,7,0.0,Evening
65,1,15.63,48.43671618,4,0,Male,West,Television,Debit Card,-22.08,4,16,1.0,Unknown
69,3,87.03,41.29653638,1,0,Other,West,Tablet,Cash,88.11,3,12,0.0,Morning
66,7,239.72,26.02801543,2,0,Male,East,Laptop,Net Banking,464.93,4,9,1.0,Evening
19,10,366.85,13.31460925,5,0,Female,West,Television,UPI,1658.16,3,30,0.0,Evening
18,1,38.22,46.17778379,4,0,Male,South,Accessories,Credit Card,233.43,3,16,0.0,Afternoon
65,7,309.89,19.01086283,2,0,Female,South,Tablet,Credit Card,778.0,3,13,0.0,Afternoon
29,5,112.71,38.72939912,1,0,Female,South,Mobile,Net Banking,97.84,3,8,0.0,Morning
22,1,19.22,48.07831362,1,0,Male,West,Tablet,Cash,-39.69,3,10,0.0,Afternoon
54,1,44.8,45.5196199,1,0,Female,South,Tablet,Credit Card,137.19,3,4,0.0,Afternoon
49,14,286.74,21.32597207,2,0,Male,East,Tablet,Debit Card,631.07,4,20,0.0,Afternoon
26,1,49.12,45.08833972,1,0,Female,South,Accessories,Debit Card,57.76,3,6,1.0,Morning
58,11,489.38,5.0,5,0,Female,West,Laptop,Cash,2408.42,4,29,0.0,Afternoon
52,9,292.78,20.72238691,4,0,Female,North,Television,Debit Card,919.0,4,23,0.0,Afternoon
36,11,542.85,5.0,5,1,Female,West,Accessories,UPI,2383.97,3,31,0.0,Evening
65,13,239.31,26.06935883,1,1,Female,East,Accessories,Net Banking,331.2,3,8,1.0,Morning
33,3,76.82,42.31780951,1,0,Other,East,Television,Credit Card,159.21,3,9,0.0,Evening
20,13,485.39,5.0,3,1,Male,West,Tablet,Net Banking,1775.63,3,23,0.0,Morning
37,5,136.25,36.3748798,1,0,Male,South,Mobile,Cash,46.82,3,8,1.0,Evening
41,11,522.42,5.0,5,1,Female,South,Tablet,Net Banking,2510.16,4,36,0.0,Evening
50,10,172.97,32.70308691,1,0,Female,North,Tablet,Credit Card,-6.56,4,2,0.0,Evening
41,12,410.75,8.924703053,3,0,Female,South,Laptop,Credit Card,1330.64,4,20,1.0,Evening
69,9,321.12,17.88771258,5,1,Male,East,Tablet,Cash,1174.82,3,30,0.0,Afternoon
28,6,227.07,27.2927094,1,1,Female,South,Mobile,Credit Card,336.54,4,6,1.0,Afternoon
66,12,287.38,21.26201862,3,0,Other,West,Accessories,Debit Card,838.1,3,18,0.0,Afternoon
25,9,249.84,25.01615753,2,0,Male,West,Tablet,Net Banking,451.0,4,10,0.0,Evening
53,8,356.23,14.37694517,4,0,Male,North,Accessories,UPI,1179.29,4,25,0.0,Morning
55,8,174.58,32.54160247,1,1,Male,East,Laptop,UPI,352.61,4,9,0.0,Morning
57,1,43.94,45.60596253,1,0,Male,West,Mobile,UPI,128.44,4,6,1.0,Evening
37,13,451.01,5.0,1,0,Female,East,Television,Cash,589.55,3,12,0.0,Evening
52,9,375.09,12.4910934,3,0,Female,South,Television,UPI,1024.73,3,16,0.0,Afternoon
65,6,239.86,26.01424531,2,1,Male,North,Laptop,Net Banking,741.52,3,21,0.0,Evening
42,9,200.37,29.9633879,3,1,Female,North,Mobile,Credit Card,385.98,4,18,1.0,Afternoon
52,3,104.73,39.52746627,4,1,Female,South,Accessories,Debit Card,194.19,3,23,1.0,Afternoon
42,12,544.44,5.0,4,1,Male,West,Laptop,UPI,2345.98,3,33,0.0,Evening
46,3,90.37,40.96277951,3,0,Female,East,Tablet,UPI,187.96,4,22,0.0,Morning
35,6,292.98,20.70159383,1,0,Female,East,Accessories,UPI,573.98,4,9,0.0,Morning
63,9,277.45,22.25522435,5,0,Female,East,Tablet,Debit Card,1072.52,3,28,1.0,Evening
35,7,139.98,36.0017519,3,0,Male,West,Tablet,Net Banking,280.17,3,12,0.0,Afternoon
19,14,400.82,9.917700676,2,0,Female,South,Accessories,UPI,857.77,3,11,0.0,Afternoon
52,13,628.02,5.0,5,0,Male,East,Tablet,Credit Card,3030.0,4,33,0.0,Morning
33,3,78.57,42.14293108,1,0,Male,West,Television,Cash,192.41,4,10,1.0,Afternoon
58,3,136.15,36.38496932,2,1,Male,East,Accessories,Debit Card,358.42,3,17,0.0,Morning
53,2,91.69,40.83124523,1,0,Male,West,Laptop,Net Banking,136.98,3,6,0.0,Evening
50,9,245.31,25.46912448,1,0,Male,South,Television,Credit Card,363.17,3,7,0.0,Evening
21,13,232.88,26.71177656,5,0,Male,East,Laptop,Debit Card,999.36,3,27,0.0,Afternoon
50,3,121.08,37.89214195,1,0,Female,South,Mobile,Debit Card,47.48,3,3,1.0,Evening
31,11,284.93,21.50677649,4,1,Female,North,Laptop,Cash,971.8,4,26,1.0,Evening
38,5,212.01,28.79883675,1,0,Male,West,Accessories,Cash,261.21,3,6,1.0,Afternoon
65,14,426.9,7.309912435,5,0,Male,North,Laptop,Net Banking,2144.65,4,29,0.0,Afternoon
37,14,447.78,5.221929625,3,0,Female,South,Mobile,UPI,1290.91,4,18,0.0,Morning
25,9,380.04,11.99585369,2,0,Male,South,Tablet,Cash,850.22,3,16,0.0,Evening
24,8,227.06,27.29382673,5,0,Male,South,Accessories,Net Banking,892.84,3,25,0.0,Evening
20,2,61.02,43.89810858,1,0,Female,East,Television,Debit Card,78.57,3,0,1.0,Afternoon
34,3,84.5,41.55000008,4,0,Male,East,Television,UPI,211.95,3,24,0.0,Evening
50,2,55.71,44.42861639,2,0,Male,South,Laptop,Credit Card,169.18,3,11,0.0,Morning
65,8,267.27,23.27349585,2,1,Male,South,Television,Debit Card,487.32,3,13,0.0,Morning
29,6,259.85,24.01521167,1,1,Male,East,Mobile,Net Banking,353.05,3,7,0.0,Afternoon
68,6,165.97,33.40286545,1,1,Female,East,Television,Credit Card,252.92,3,7,1.0,Evening
39,12,400.19,9.981301737,4,1,Male,West,Laptop,Debit Card,1666.52,4,23,0.0,Morning
39,9,346.28,15.37208925,5,0,Female,South,Television,Cash,1436.18,4,32,0.0,Evening
63,8,195.44,30.4556955,5,0,Female,East,Tablet,Net Banking,714.77,4,27,1.0,Afternoon
47,4,98.85,40.11468073,1,0,Male,East,Tablet,Credit Card,-80.54,3,4,1.0,Afternoon
55,12,572.03,5.0,5,1,Male,North,Television,Cash,2900.87,4,25,1.0,Evening
55,4,161.29,33.87051597,3,0,Female,South,Accessories,Credit Card,614.71,4,15,0.0,Morning
62,9,316.81,18.3186197,5,0,Female,South,Television,UPI,1315.08,4,25,0.0,Afternoon
68,1,37.67,46.23297981,1,0,Male,East,Tablet,UPI,115.1,4,5,0.0,Evening
25,13,208.33,29.16687534,1,0,Male,North,Tablet,Net Banking,208.89,4,11,0.0,Evening
44,2,73.27,42.67327924,1,0,Female,West,Mobile,Credit Card,-37.2,4,10,0.0,Morning
44,2,65.67,43.43343789,1,0,Male,South,Laptop,UPI,211.89,3,4,1.0,Afternoon
51,13,443.32,5.66838957,4,0,Male,West,Mobile,Debit Card,1706.98,4,22,0.0,Evening
38,13,358.54,14.14621588,5,0,Male,South,Accessories,Debit Card,1384.26,3,30,1.0,Afternoon
47,6,107.11,39.28904815,1,1,Male,East,Laptop,UPI,87.75,4,12,1.0,Afternoon
50,4,87.07,41.29325073,3,0,Male,West,Television,UPI,72.43,3,15,1.0,Afternoon
45,13,627.59,5.0,5,1,Male,South,Television,Net Banking,3043.27,3,37,1.0,Evening
64,11,322.35,17.76506685,1,0,Female,West,Accessories,Net Banking,326.71,3,6,0.0,Evening
50,10,313.34,18.66608955,1,0,Female,East,Tablet,Debit Card,423.47,3,7,1.0,Morning
22,13,218.98,28.10170456,2,0,Male,North,Television,Cash,624.62,4,14,0.0,Morning
65,3,48.94,45.10555459,1,0,Male,North,Mobile,Credit Card,268.01,4,4,1.0,Afternoon
36,3,120.3,37.96959481,1,1,Female,West,Tablet,Cash,22.09,3,2,1.0,Evening
21,3,101.5,39.85000603,1,0,Male,West,Television,Net Banking,172.98,3,8,0.0,Afternoon
52,6,196.83,30.31717433,1,0,Male,West,Tablet,Cash,266.84,3,6,1.0,Evening
66,14,329.13,17.08689801,2,0,Male,South,Laptop,Net Banking,789.68,4,24,0.0,Evening
34,8,328.53,17.14697951,4,0,Male,East,Television,Cash,1335.46,3,28,0.0,Afternoon
61,11,229.77,27.0228917,2,0,Female,West,Television,Debit Card,538.47,3,16,0.0,Morning
45,7,151.53,34.84659878,4,0,Female,North,Tablet,Net Banking,468.63,4,30,1.0,Evening
47,14,435.75,6.425103604,2,1,Male,South,Laptop,Debit Card,1110.43,4,17,1.0,Afternoon
46,4,100.08,39.99208193,2,0,Female,West,Mobile,Cash,239.44,4,16,0.0,Morning
63,11,260.27,23.97267522,2,0,Male,South,Laptop,UPI,566.58,3,14,0.0,Morning
23,12,451.0,5.0,5,0,Male,West,Mobile,UPI,2069.89,3,28,0.0,Evening
52,4,151.14,34.88639557,1,1,Male,West,Accessories,Credit Card,263.54,3,9,0.0,Afternoon
58,11,482.44,5.0,5,0,Female,South,Laptop,UPI,2349.08,3,32,0.0,Morning
54,10,296.2,20.38020016,3,0,Male,East,Mobile,Credit Card,895.61,3,18,0.0,Evening
41,11,193.14,30.686224,1,1,Male,East,Tablet,Cash,99.26,3,13,0.0,Afternoon
46,11,270.36,22.96384418,2,0,Male,North,Mobile,Credit Card,697.47,3,15,1.0,Evening
66,14,690.2,5.0,5,1,Male,East,Accessories,Credit Card,3214.99,3,35,0.0,Afternoon
63,11,394.56,10.54404485,4,1,Female,East,Mobile,Credit Card,1567.14,3,29,0.0,Evening
48,2,79.68,42.03184041,1,0,Female,South,Laptop,Debit Card,25.31,3,7,0.0,Evening
52,14,213.61,28.63946635,2,0,Female,South,Mobile,Credit Card,401.35,3,11,0.0,Afternoon
50,1,33.14,46.68627994,1,0,Female,North,Laptop,Net Banking,103.66,4,6,0.0,Evening
69,9,146.82,35.31784729,1,0,Female,West,Accessories,Cash,209.75,3,4,0.0,Afternoon
38,12,419.08,8.092331092,5,0,Male,South,Mobile,Debit Card,1958.61,3,32,0.0,Morning
49,12,566.72,5.0,5,0,Male,South,Mobile,Net Banking,2757.8,3,32,1.0,Morning
40,2,97.79,40.22106609,1,0,Male,South,Accessories,Cash,394.49,3,11,0.0,Evening
50,13,440.95,5.90485327,4,0,Male,East,Mobile,Debit Card,2084.36,4,28,0.0,Afternoon
20,8,248.3,25.17026545,3,0,Male,South,Laptop,Cash,578.97,3,14,0.0,Morning
35,9,432.68,6.731961531,5,1,Male,North,Television,UPI,2057.29,4,33,0.0,Afternoon
42,4,154.31,34.56946235,1,0,Male,North,Television,Cash,130.22,4,5,0.0,Morning
59,8,138.17,36.18282017,1,1,Female,South,Laptop,UPI,145.11,3,0,0.0,Afternoon
48,9,281.7,21.8296443,1,0,Female,West,Mobile,UPI,179.06,3,9,0.0,Afternoon
20,10,234.09,26.59142435,4,0,Male,South,Laptop,Cash,971.46,3,29,0.0,Morning
57,10,314.43,18.55684875,3,1,Male,North,Accessories,UPI,853.73,4,21,0.0,Morning
63,5,154.71,34.52935249,1,0,Female,West,Laptop,Debit Card,88.62,4,4,0.0,Evening
41,13,459.88,5.0,5,0,Male,East,Television,UPI,2336.39,3,31,0.0,Afternoon
67,14,384.82,11.51824597,4,0,Male,South,Tablet,Credit Card,1457.61,3,29,1.0,Evening
49,7,145.25,35.47537399,1,0,Male,North,Accessories,Debit Card,358.98,4,8,0.0,Morning
64,10,326.3,17.36981979,3,0,Female,East,Mobile,Debit Card,1080.07,3,17,0.0,Morning
39,4,176.23,32.37715962,1,1,Female,North,Laptop,Debit Card,352.64,4,8,0.0,Afternoon
40,1,38.24,46.1759572,1,0,Female,East,Accessories,Credit Card,20.93,3,8,1.0,Afternoon
19,3,80.53,41.94713741,1,1,Male,North,Television,Credit Card,120.82,4,0,0.0,Morning
44,5,238.72,26.1283471,2,0,Male,North,Mobile,Credit Card,344.05,4,12,0.0,Evening
59,3,140.78,35.9218205,1,1,Male,East,Laptop,Credit Card,199.33,4,10,1.0,Afternoon
19,12,267.93,23.20736723,1,0,Female,South,Laptop,Credit Card,257.58,3,12,0.0,Afternoon
43,13,212.94,28.70649988,4,1,Female,North,Mobile,Net Banking,676.89,3,28,1.0,Evening
34,11,450.4,5.0,4,0,Male,West,Tablet,Net Banking,1842.74,3,28,0.0,Morning
57,7,307.76,19.2235486,3,1,Female,South,Tablet,Credit Card,842.03,3,24,0.0,Morning
50,12,586.5,5.0,5,0,Male,West,Accessories,Debit Card,3129.51,3,33,0.0,Morning
26,9,415.3,8.470153586,2,0,Other,North,Laptop,UPI,1160.06,4,10,1.0,Morning
60,12,432.22,6.777539735,5,0,Female,East,Accessories,UPI,2073.22,3,27,0.0,Evening
65,6,201.31,29.86890088,1,1,Male,South,Mobile,Net Banking,212.45,4,12,0.0,Morning
56,13,207.67,29.23323217,1,0,Female,East,Accessories,Credit Card,259.26,3,5,0.0,Afternoon
46,10,236.33,26.36702436,3,0,Female,East,Laptop,Cash,599.54,4,23,0.0,Afternoon
59,1,31.09,46.89134837,3,0,Male,West,Tablet,UPI,81.58,4,19,0.0,Afternoon
43,7,258.98,24.10165445,4,0,Female,West,Tablet,UPI,648.86,4,28,1.0,Evening
52,3,103.51,39.64885575,2,0,Female,South,Mobile,Debit Card,239.07,3,14,0.0,Evening
67,5,204.96,29.50387018,1,0,Male,South,Television,UPI,207.32,3,1,0.0,Afternoon
42,10,247.92,25.20815742,1,0,Female,South,Accessories,Net Banking,181.04,3,6,0.0,Morning
41,4,139.09,36.09066349,4,0,Female,West,Mobile,Credit Card,483.71,3,18,1.0,Morning
30,10,180.85,31.91502148,5,1,Male,West,Tablet,Credit Card,678.1,4,25,1.0,Morning
24,5,147.39,35.26085334,4,1,Male,East,Laptop,UPI,431.89,3,15,1.0,Morning
53,5,206.28,29.37218542,1,0,Female,East,Laptop,Cash,334.99,3,9,0.0,Afternoon
62,6,235.61,26.43858208,1,0,Male,East,Television,Net Banking,205.35,3,8,0.0,Morning
37,14,695.41,5.0,4,1,Female,South,Television,UPI,3131.4,3,32,0.0,Evening
18,10,247.26,25.27381059,1,0,Male,North,Tablet,Net Banking,58.64,4,10,0.0,Morning
25,12,389.24,11.07604943,3,0,Male,West,Television,Cash,1466.47,3,23,0.0,Morning
63,10,265.34,23.46643552,5,0,Male,South,Television,Net Banking,1077.95,3,25,1.0,Afternoon
33,13,395.47,10.45255831,3,0,Female,West,Laptop,Net Banking,1358.54,3,26,0.0,Morning
31,13,584.91,5.0,5,1,Female,North,Accessories,Net Banking,2823.95,3,32,0.0,Afternoon
29,11,428.42,7.157950605,5,0,Male,West,Laptop,Credit Card,2160.58,3,29,1.0,Afternoon
68,6,275.31,22.46873498,1,0,Male,West,Laptop,Cash,479.41,3,12,1.0,Morning
40,8,176.98,32.30168897,5,0,Female,West,Tablet,Credit Card,803.88,3,24,1.0,Afternoon
32,8,364.54,13.5458887,5,1,Male,East,Tablet,Debit Card,1640.38,3,32,0.0,Evening
45,11,188.01,31.19915244,1,0,Male,North,Accessories,UPI,-8.2,4,10,1.0,Afternoon
51,9,414.91,8.509122666,2,0,Male,South,Mobile,Credit Card,1313.23,3,21,0.0,Afternoon
19,8,212.14,28.78593418,3,0,Male,South,Television,Net Banking,612.69,4,13,1.0,Morning
49,13,338.14,16.18626268,2,0,Male,South,Television,Debit Card,760.63,4,17,0.0,Morning
40,11,362.15,13.7845898,1,0,Male,North,Laptop,Cash,432.86,4,11,0.0,Afternoon
39,2,95.85,40.41516869,3,0,Male,West,Laptop,Cash,220.31,3,15,0.0,Evening
68,14,233.41,26.65871313,4,0,Female,South,Accessories,Credit Card,741.9,3,23,1.0,Evening
42,14,382.59,11.74068222,4,0,Male,North,Television,Net Banking,1534.66,4,26,0.0,Afternoon
39,12,539.76,5.0,2,0,Female,East,Laptop,Net Banking,1478.03,4,21,1.0,Afternoon
39,10,288.62,21.13809329,1,0,Female,North,Laptop,Cash,190.8,4,8,0.0,Afternoon
66,12,263.65,23.6354103,2,0,Male,East,Tablet,Net Banking,1053.87,4,20,0.0,Afternoon
69,11,328.55,17.14542402,2,0,Female,North,Mobile,UPI,556.9,3,16,0.0,Morning
59,1,28.49,47.15056624,1,0,Male,East,Accessories,Credit Card,56.28,3,9,0.0,Afternoon
23,10,470.4,5.0,5,1,Male,South,Mobile,Credit Card,2054.33,3,26,1.0,Afternoon
32,2,83.34,41.66645937,2,0,Female,North,Mobile,Net Banking,287.22,4,13,0.0,Evening
60,2,65.36,43.46419111,3,0,Female,East,Accessories,Cash,147.75,3,17,1.0,Afternoon
54,12,595.12,5.0,3,0,Female,West,Television,UPI,2376.12,4,22,0.0,Afternoon
50,3,93.85,40.61458592,1,0,Female,South,Laptop,UPI,11.41,3,11,0.0,Afternoon
25,10,170.38,32.96167592,3,0,Male,South,Accessories,UPI,256.43,4,16,1.0,Afternoon
61,7,169.26,33.07427912,2,0,Male,East,Laptop,Debit Card,268.64,3,15,1.0,Afternoon
61,2,60.52,43.94750664,3,1,Male,East,Tablet,Net Banking,309.06,3,17,0.0,Evening
22,14,286.88,21.31177142,3,0,Female,North,Mobile,UPI,945.2,4,24,0.0,Morning
56,1,48.16,45.18352206,4,0,Female,East,Tablet,Net Banking,-1.34,3,20,0.0,Morning
21,14,585.76,5.0,5,1,Female,East,Mobile,Cash,2590.38,3,30,0.0,Evening
23,6,146.34,35.36596879,3,0,Male,West,Television,Cash,357.23,3,19,0.0,Afternoon
62,9,321.1,17.88965719,2,1,Male,South,Accessories,Cash,835.26,3,16,0.0,Evening
49,3,120.75,37.92478385,1,1,Female,East,Television,Debit Card,66.8,4,5,0.0,Afternoon
69,6,287.67,21.23314249,4,0,Female,East,Mobile,Cash,1222.27,4,24,0.0,Morning
47,3,137.57,36.24282883,4,1,Male,West,Tablet,Net Banking,466.32,3,22,0.0,Morning
64,14,462.44,5.0,5,0,Male,East,Mobile,Credit Card,2421.89,4,29,0.0,Morning
52,13,547.47,5.0,5,0,Male,West,Television,Credit Card,2582.6,3,31,0.0,Afternoon
57,1,34.68,46.53249336,3,1,Male,South,Television,Net Banking,101.5,3,14,1.0,Afternoon
69,14,480.82,5.0,1,0,Female,South,Tablet,Credit Card,441.26,3,6,0.0,Evening
33,13,247.21,25.2792409,1,0,Female,West,Tablet,UPI,333.25,3,3,1.0,Afternoon
30,12,232.98,26.70221836,3,0,Female,West,Television,Credit Card,739.73,4,18,0.0,Afternoon
67,5,167.67,33.23316174,1,1,Male,South,Mobile,Debit Card,71.01,4,11,0.0,Morning
59,10,244.1,25.58984593,3,1,Male,South,Mobile,Cash,782.56,3,23,0.0,Afternoon
47,14,220.31,27.96919178,2,1,Male,West,Accessories,Credit Card,271.15,3,10,1.0,Evening
36,13,523.89,5.0,5,1,Female,North,Television,Credit Card,2447.36,4,31,0.0,Evening
34,11,177.51,32.24926603,1,0,Female,South,Accessories,Debit Card,244.83,3,7,0.0,Morning
36,4,143.34,35.66612422,2,0,Male,South,Television,Debit Card,161.95,3,19,0.0,Afternoon
45,7,237.1,26.28975204,4,0,Male,West,Accessories,Credit Card,774.82,4,31,0.0,Morning
43,6,293.45,20.6548915,5,0,Male,West,Laptop,UPI,1290.13,3,31,1.0,Morning
54,10,319.47,18.05254012,5,0,Male,West,Mobile,Credit Card,1400.53,3,30,0.0,Evening
43,7,120.58,37.94176481,1,0,Female,North,Mobile,UPI,212.44,3,11,0.0,Morning
40,5,171.55,32.84546056,2,0,Female,West,Laptop,Cash,389.91,3,10,0.0,Morning
26,4,177.75,32.22465361,1,1,Male,North,Tablet,Net Banking,301.18,3,3,0.0,Evening
29,7,349.23,15.07719254,2,0,Female,West,Laptop,Cash,646.46,3,10,1.0,Morning
18,7,210.43,28.95659224,1,1,Female,West,Mobile,Credit Card,340.19,3,11,0.0,Morning
18,6,157.26,34.27372641,3,1,Male,North,Television,Credit Card,526.13,4,17,0.0,Afternoon
64,8,373.86,12.61370769,2,0,Male,East,Accessories,UPI,948.98,3,18,0.0,Afternoon
51,4,86.77,41.32261019,2,0,Female,South,Mobile,Debit Card,159.34,3,9,1.0,Afternoon
49,10,365.4,13.45998797,3,0,Female,West,Laptop,UPI,1182.72,4,22,0.0,Afternoon
65,5,146.0,35.39999758,1,0,Male,East,Television,Debit Card,236.71,3,4,1.0,Evening
42,4,65.75,43.42484689,1,0,Female,North,Mobile,Debit Card,114.38,4,2,0.0,Evening
57,12,325.86,17.41388408,2,0,Male,West,Laptop,Debit Card,825.82,3,13,0.0,Afternoon
62,1,24.28,47.57170017,1,0,Female,North,Mobile,Debit Card,73.72,4,3,0.0,Morning
18,12,468.16,5.0,1,0,Female,North,Laptop,Credit Card,578.37,3,10,1.0,Morning
33,8,385.66,11.43386606,3,0,Female,North,Laptop,Net Banking,1021.55,4,18,0.0,Morning
56,1,24.38,47.56183484,1,0,Female,East,Mobile,Net Banking,39.74,4,2,0.0,Afternoon
22,5,217.01,28.29934606,1,0,Male,North,Television,Cash,103.99,4,5,0.0,Morning
39,6,101.63,39.83744384,1,1,Female,South,Mobile,Cash,-19.84,3,0,0.0,Evening
46,6,203.01,29.69945879,3,0,Female,West,Mobile,Cash,441.15,3,17,0.0,Afternoon
20,13,227.1,27.2899721,2,1,Female,West,Television,UPI,571.99,3,16,1.0,Afternoon
29,5,238.46,26.15442266,4,0,Female,South,Mobile,Cash,796.27,3,22,0.0,Morning
43,3,125.47,37.45331155,2,0,Female,West,Accessories,Cash,256.61,3,13,0.0,Afternoon
33,5,190.14,30.98587655,1,0,Male,South,Accessories,Cash,289.43,4,11,0.0,Morning
68,12,526.04,5.0,4,0,Male,East,Accessories,Credit Card,2212.6,3,30,0.0,Afternoon
54,8,301.31,19.86944572,3,1,Female,North,Laptop,Cash,859.72,4,24,0.0,Morning
39,14,684.78,5.0,5,1,Female,East,Tablet,Net Banking,3258.11,4,30,1.0,Morning
46,2,79.98,42.00229436,3,0,Female,South,Mobile,Credit Card,294.02,3,15,0.0,Morning
31,6,284.18,21.5821692,5,0,Female,North,Tablet,Debit Card,1161.61,4,26,0.0,Morning
45,9,297.9,20.2103454,1,0,Female,East,Accessories,UPI,246.24,4,14,1.0,Morning
22,8,152.78,34.72219644,1,0,Female,North,Television,Credit Card,146.7,4,9,0.0,Evening
64,14,468.81,5.0,5,0,Male,North,Accessories,Credit Card,2330.0,4,27,0.0,Evening
66,11,213.85,28.61539612,4,1,Female,East,Mobile,Net Banking,720.8,4,26,1.0,Morning
47,8,285.9,21.41018258,4,0,Male,West,Tablet,Cash,1012.27,3,23,0.0,Evening
63,8,255.1,24.49019431,2,0,Male,South,Tablet,Debit Card,442.16,4,13,1.0,Morning
69,13,478.27,5.0,2,1,Male,East,Laptop,Net Banking,888.65,4,16,0.0,Morning
22,7,107.46,39.25384896,1,0,Male,East,Television,Net Banking,170.22,3,8,1.0,Evening
29,8,174.56,32.54446623,2,0,Male,West,Accessories,Credit Card,381.92,3,16,0.0,Evening
33,13,418.56,8.144465348,4,0,Male,South,Television,Debit Card,1909.01,3,29,1.0,Morning
43,6,289.61,21.03942521,1,0,Male,East,Mobile,Net Banking,243.64,3,4,1.0,Evening
43,2,56.85,44.31473672,1,0,Male,North,Laptop,UPI,-26.49,4,8,0.0,Afternoon
65,2,59.71,44.02939582,1,0,Male,South,Accessories,UPI,145.38,3,6,1.0,Evening
38,8,320.11,17.98850951,1,0,Female,West,Mobile,Net Banking,148.31,4,6,0.0,Morning
56,11,397.46,10.25397884,5,0,Female,East,Television,Credit Card,1911.21,4,26,0.0,Afternoon
53,1,25.46,47.45375847,1,0,Female,North,Laptop,UPI,121.3,4,4,0.0,Evening
50,6,176.27,32.37285569,4,0,Male,South,Accessories,Credit Card,676.78,4,20,0.0,Evening
47,13,294.05,20.59465915,1,0,Female,East,Television,Cash,492.52,4,13,1.0,Evening
54,6,292.86,20.71354936,1,0,Male,South,Accessories,Cash,230.2,3,9,0.0,Evening
40,11,215.29,28.47057631,1,0,Male,North,Laptop,Credit Card,283.66,4,10,0.0,Evening
27,4,112.06,38.79428502,1,0,Female,North,Laptop,Net Banking,196.68,3,6,0.0,Morning
22,12,190.85,30.91476317,1,1,Female,South,Television,Cash,83.43,3,8,1.0,Evening
53,11,250.39,24.96148956,2,0,Female,North,Accessories,Cash,432.35,3,9,1.0,Afternoon
51,13,550.11,5.0,5,1,Female,North,Tablet,UPI,2689.58,4,28,1.0,Evening
69,11,242.45,25.75475356,2,0,Male,South,Mobile,Net Banking,472.94,3,12,0.0,Evening
48,13,231.43,26.85711518,2,0,Female,South,Laptop,Credit Card,384.14,3,13,0.0,Morning
27,10,316.06,18.39413871,1,0,Female,West,Accessories,Cash,371.02,3,7,1.0,Morning
36,3,46.05,45.39532304,1,1,Female,East,Television,Net Banking,-14.74,3,8,1.0,Afternoon
49,13,233.57,26.64313997,2,0,Female,West,Television,Cash,621.43,3,20,0.0,Morning
18,11,475.94,5.0,5,1,Male,West,Laptop,UPI,2248.26,3,30,1.0,Afternoon
22,3,126.0,37.39952988,1,0,Male,West,Laptop,Net Banking,169.66,3,4,1.0,Evening
62,13,611.39,5.0,2,0,Male,West,Tablet,Debit Card,1445.22,3,20,0.0,Morning
21,13,583.8,5.0,5,1,Male,East,Television,UPI,2832.87,3,28,1.0,Evening
33,1,38.91,46.10888553,1,0,Male,South,Accessories,Credit Card,-35.23,3,6,1.0,Evening
41,3,50.49,44.950505,1,0,Male,North,Mobile,Net Banking,185.35,4,6,0.0,Morning
33,4,169.6,33.04011935,1,0,Female,North,Mobile,Cash,81.82,4,7,0.0,Morning
19,11,490.52,5.0,5,0,Female,South,Tablet,Net Banking,2388.14,3,28,1.0,Morning
66,11,472.65,5.0,5,0,Female,South,Accessories,Credit Card,2288.68,3,29,0.0,Evening
45,5,163.98,33.60161688,1,0,Male,South,Mobile,Net Banking,88.72,3,5,1.0,Morning
49,3,69.45,43.05453069,1,0,Male,North,Mobile,Cash,-164.97,4,4,0.0,Afternoon
44,6,267.52,23.24807051,5,0,Female,West,Accessories,UPI,1182.57,4,22,1.0,Afternoon
37,11,444.96,5.504231825,3,0,Male,West,Accessories,UPI,1535.0,4,21,0.0,Morning
